year,round,grid,qualifying_position,driver_standing_pos,driver_points_cum,driver_wins_cum,constructor_standing_pos,constructor_points_cum,constructor_wins_cum,country,positionOrder,points,laps,rank,statusId,podium,position_class,finish_pos_penalty
2011,1,1,1.0,1.0,25.0,1.0,1.0,35.0,1.0,Australia,1,25.0,58,4.0,1,1,0,1
2011,1,2,2.0,2.0,18.0,0.0,2.0,26.0,0.0,Australia,2,18.0,58,8.0,1,1,1,2
2011,1,6,6.0,3.0,15.0,0.0,4.0,15.0,0.0,Australia,3,15.0,58,7.0,1,1,1,3
2011,1,5,5.0,4.0,12.0,0.0,3.0,18.0,0.0,Australia,4,12.0,58,2.0,1,0,2,4
2011,1,3,3.0,5.0,10.0,0.0,1.0,35.0,1.0,Australia,5,10.0,58,3.0,1,0,2,5
2011,1,4,4.0,6.0,8.0,0.0,2.0,26.0,0.0,Australia,6,8.0,58,5.0,1,0,2,6
2011,1,8,8.0,7.0,6.0,0.0,3.0,18.0,0.0,Australia,7,6.0,58,1.0,1,0,2,7
2011,1,10,10.0,8.0,4.0,0.0,5.0,4.0,0.0,Australia,8,4.0,57,11.0,11,0,2,8
2011,1,16,16.0,9.0,2.0,0.0,6.0,3.0,0.0,Australia,9,2.0,57,13.0,11,0,2,9
2011,1,14,14.0,10.0,1.0,0.0,6.0,3.0,0.0,Australia,10,1.0,57,14.0,11,0,2,10
2011,1,12,12.0,11.0,0.0,0.0,5.0,4.0,0.0,Australia,11,0.0,57,10.0,11,0,3,11
2011,1,18,18.0,12.0,0.0,0.0,4.0,15.0,0.0,Australia,12,0.0,57,15.0,11,0,3,12
2011,1,20,20.0,13.0,0.0,0.0,7.0,0.0,0.0,Australia,13,0.0,56,16.0,12,0,3,13
2011,1,22,22.0,14.0,0.0,0.0,8.0,0.0,0.0,Australia,14,0.0,54,19.0,14,0,3,14
2011,1,21,21.0,15.0,0.0,0.0,8.0,0.0,0.0,Australia,15,0.0,49,22.0,19,0,3,15
2011,1,17,17.0,16.0,0.0,0.0,9.0,0.0,0.0,Australia,16,0.0,48,12.0,7,0,3,16
2011,1,7,7.0,17.0,0.0,0.0,10.0,0.0,0.0,Australia,17,0.0,22,17.0,4,0,3,17
2011,1,19,19.0,18.0,0.0,0.0,7.0,0.0,0.0,Australia,18,0.0,19,20.0,47,0,3,18
2011,1,11,11.0,19.0,0.0,0.0,10.0,0.0,0.0,Australia,19,0.0,19,21.0,4,0,3,19
2011,1,15,15.0,20.0,0.0,0.0,9.0,0.0,0.0,Australia,20,0.0,9,18.0,7,0,3,20
2011,1,9,9.0,,,,,,,Australia,21,0.0,58,9.0,2,0,3,20
2011,1,13,13.0,,,,,,,Australia,22,0.0,58,6.0,2,0,3,20
2011,2,1,1.0,1.0,50.0,2.0,1.0,72.0,2.0,Malaysia,1,25.0,56,6.0,1,1,0,1
2011,2,4,4.0,2.0,26.0,0.0,2.0,48.0,0.0,Malaysia,2,18.0,56,4.0,1,1,1,2
2011,2,6,6.0,7.0,15.0,0.0,4.0,30.0,0.0,Malaysia,3,15.0,56,7.0,1,1,1,3
2011,2,3,3.0,4.0,22.0,0.0,1.0,72.0,2.0,Malaysia,4,12.0,56,1.0,1,0,2,4
2011,2,7,7.0,6.0,16.0,0.0,3.0,36.0,0.0,Malaysia,5,10.0,56,9.0,1,0,2,5
2011,2,5,5.0,5.0,20.0,0.0,3.0,36.0,0.0,Malaysia,6,8.0,56,2.0,1,0,2,6
2011,2,10,10.0,9.0,6.0,0.0,5.0,6.0,0.0,Malaysia,7,6.0,56,10.0,1,0,2,7
2011,2,2,2.0,3.0,22.0,0.0,2.0,48.0,0.0,Malaysia,8,4.0,56,5.0,1,0,2,8
2011,2,11,11.0,12.0,2.0,0.0,8.0,2.0,0.0,Malaysia,9,2.0,56,11.0,1,0,2,9
2011,2,14,14.0,13.0,2.0,0.0,7.0,4.0,0.0,Malaysia,10,1.0,56,13.0,1,0,2,10
2011,2,17,17.0,11.0,2.0,0.0,7.0,4.0,0.0,Malaysia,11,0.0,55,14.0,11,0,3,11
2011,2,9,9.0,15.0,0.0,0.0,8.0,2.0,0.0,Malaysia,12,0.0,55,8.0,11,0,3,12
2011,2,12,12.0,10.0,4.0,0.0,6.0,4.0,0.0,Malaysia,13,0.0,55,12.0,11,0,3,13
2011,2,13,13.0,14.0,0.0,0.0,6.0,4.0,0.0,Malaysia,14,0.0,55,17.0,11,0,3,14
2011,2,19,19.0,18.0,0.0,0.0,9.0,0.0,0.0,Malaysia,15,0.0,55,16.0,11,0,3,15
2011,2,21,21.0,19.0,0.0,0.0,10.0,0.0,0.0,Malaysia,16,0.0,54,20.0,12,0,3,16
2011,2,8,8.0,8.0,15.0,0.0,4.0,30.0,0.0,Malaysia,17,0.0,52,3.0,3,0,3,17
2011,2,23,23.0,22.0,0.0,0.0,12.0,0.0,0.0,Malaysia,18,0.0,46,23.0,88,0,3,18
2011,2,22,22.0,17.0,0.0,0.0,10.0,0.0,0.0,Malaysia,19,0.0,42,19.0,3,0,3,19
2011,2,20,20.0,16.0,0.0,0.0,9.0,0.0,0.0,Malaysia,20,0.0,31,18.0,8,0,3,20
2011,2,16,16.0,20.0,0.0,0.0,5.0,6.0,0.0,Malaysia,21,0.0,23,15.0,3,0,3,20
2011,2,15,15.0,21.0,0.0,0.0,11.0,0.0,0.0,Malaysia,22,0.0,22,21.0,6,0,3,20
2011,2,24,24.0,24.0,0.0,0.0,12.0,0.0,0.0,Malaysia,23,0.0,14,24.0,128,0,3,20
2011,2,18,18.0,23.0,0.0,0.0,11.0,0.0,0.0,Malaysia,24,0.0,8,22.0,129,0,3,20
2011,3,3,3.0,2.0,47.0,1.0,2.0,85.0,1.0,China,1,25.0,56,2.0,1,1,0,1
2011,3,1,1.0,1.0,68.0,2.0,1.0,105.0,2.0,China,2,18.0,56,8.0,1,1,1,2
2011,3,18,18.0,4.0,37.0,0.0,1.0,105.0,2.0,China,3,15.0,56,1.0,1,1,1,3
2011,3,2,2.0,3.0,38.0,0.0,2.0,85.0,1.0,China,4,12.0,56,3.0,1,0,2,4
2011,3,4,4.0,9.0,10.0,0.0,5.0,16.0,0.0,China,5,10.0,56,5.0,1,0,2,5
2011,3,6,6.0,6.0,24.0,0.0,3.0,50.0,0.0,China,6,8.0,56,10.0,1,0,2,6
2011,3,5,5.0,5.0,26.0,0.0,3.0,50.0,0.0,China,7,6.0,56,15.0,1,0,2,7
2011,3,14,14.0,11.0,6.0,0.0,5.0,16.0,0.0,China,8,4.0,56,6.0,1,0,2,8
2011,3,10,10.0,7.0,17.0,0.0,4.0,32.0,0.0,China,9,2.0,56,7.0,1,0,2,9
2011,3,13,13.0,10.0,7.0,0.0,6.0,7.0,0.0,China,10,1.0,56,17.0,1,0,2,10
2011,3,8,8.0,14.0,2.0,0.0,8.0,4.0,0.0,China,11,0.0,56,18.0,1,0,3,11
2011,3,16,16.0,8.0,15.0,0.0,4.0,32.0,0.0,China,12,0.0,56,16.0,1,0,3,12
2011,3,15,15.0,17.0,0.0,0.0,10.0,0.0,0.0,China,13,0.0,56,13.0,1,0,3,13
2011,3,9,9.0,12.0,4.0,0.0,7.0,4.0,0.0,China,14,0.0,56,11.0,1,0,3,14
2011,3,11,11.0,13.0,2.0,0.0,8.0,4.0,0.0,China,15,0.0,55,4.0,11,0,3,15
2011,3,19,19.0,19.0,0.0,0.0,9.0,0.0,0.0,China,16,0.0,55,19.0,11,0,3,16
2011,3,12,12.0,21.0,0.0,0.0,6.0,7.0,0.0,China,17,0.0,55,9.0,11,0,3,17
2011,3,17,17.0,22.0,0.0,0.0,10.0,0.0,0.0,China,18,0.0,55,12.0,11,0,3,18
2011,3,20,20.0,16.0,0.0,0.0,9.0,0.0,0.0,China,19,0.0,55,14.0,11,0,3,19
2011,3,21,21.0,18.0,0.0,0.0,11.0,0.0,0.0,China,20,0.0,54,22.0,12,0,3,20
2011,3,22,22.0,20.0,0.0,0.0,11.0,0.0,0.0,China,21,0.0,54,21.0,12,0,3,20
2011,3,23,23.0,23.0,0.0,0.0,12.0,0.0,0.0,China,22,0.0,54,20.0,12,0,3,20
2011,3,24,24.0,24.0,0.0,0.0,12.0,0.0,0.0,China,23,0.0,54,24.0,12,0,3,20
2011,3,7,7.0,15.0,0.0,0.0,7.0,4.0,0.0,China,24,0.0,9,23.0,36,0,3,20
2011,4,1,1.0,1.0,93.0,3.0,1.0,148.0,3.0,Turkey,1,25.0,58,3.0,1,1,0,1
2011,4,2,2.0,3.0,55.0,0.0,1.0,148.0,3.0,Turkey,2,18.0,58,1.0,1,1,1,2
2011,4,5,5.0,5.0,41.0,0.0,3.0,65.0,0.0,Turkey,3,15.0,58,6.0,1,1,1,3
2011,4,4,4.0,2.0,59.0,1.0,2.0,105.0,1.0,Turkey,4,12.0,58,4.0,1,0,2,4
2011,4,3,3.0,9.0,20.0,0.0,5.0,26.0,0.0,Turkey,5,10.0,58,7.0,1,0,2,5
2011,4,6,6.0,4.0,46.0,0.0,2.0,105.0,1.0,Turkey,6,8.0,58,13.0,1,0,2,6
2011,4,9,9.0,7.0,21.0,0.0,4.0,42.0,0.0,Turkey,7,6.0,58,5.0,1,0,2,7
2011,4,7,7.0,8.0,21.0,0.0,4.0,42.0,0.0,Turkey,8,4.0,58,8.0,1,0,2,8
2011,4,16,16.0,12.0,6.0,0.0,7.0,6.0,0.0,Turkey,9,2.0,58,14.0,1,0,2,9
2011,4,24,,10.0,8.0,0.0,6.0,8.0,0.0,Turkey,10,1.0,58,10.0,1,0,2,10
2011,4,10,10.0,6.0,24.0,0.0,3.0,65.0,0.0,Turkey,11,0.0,58,11.0,1,0,3,11
2011,4,8,8.0,11.0,6.0,0.0,5.0,26.0,0.0,Turkey,12,0.0,58,12.0,1,0,3,12
2011,4,12,12.0,13.0,2.0,0.0,8.0,4.0,0.0,Turkey,13,0.0,57,16.0,11,0,3,13
2011,4,15,15.0,18.0,0.0,0.0,6.0,8.0,0.0,Turkey,14,0.0,57,9.0,11,0,3,14
2011,4,11,11.0,16.0,0.0,0.0,10.0,0.0,0.0,Turkey,15,0.0,57,17.0,11,0,3,15
2011,4,17,17.0,15.0,0.0,0.0,7.0,6.0,0.0,Turkey,16,0.0,57,2.0,11,0,3,16
2011,4,14,14.0,22.0,0.0,0.0,10.0,0.0,0.0,Turkey,17,0.0,57,15.0,11,0,3,17
2011,4,19,19.0,17.0,0.0,0.0,9.0,0.0,0.0,Turkey,18,0.0,57,20.0,11,0,3,18
2011,4,18,18.0,20.0,0.0,0.0,9.0,0.0,0.0,Turkey,19,0.0,56,19.0,12,0,3,19
2011,4,23,20.0,19.0,0.0,0.0,11.0,0.0,0.0,Turkey,20,0.0,56,23.0,12,0,3,20
2011,4,22,23.0,23.0,0.0,0.0,12.0,0.0,0.0,Turkey,21,0.0,55,21.0,13,0,3,20
2011,4,20,21.0,24.0,0.0,0.0,12.0,0.0,0.0,Turkey,22,0.0,53,22.0,15,0,3,20
2011,4,13,13.0,14.0,2.0,0.0,8.0,4.0,0.0,Turkey,23,0.0,44,18.0,31,0,3,20
2011,4,21,22.0,21.0,0.0,0.0,11.0,0.0,0.0,Turkey,24,0.0,0,0.0,6,0,3,20
2011,5,2,2.0,1.0,118.0,4.0,1.0,185.0,4.0,Spain,1,25.0,66,4.0,1,1,0,1
2011,5,3,3.0,2.0,77.0,1.0,2.0,138.0,1.0,Spain,2,18.0,66,1.0,1,1,1,2
2011,5,5,5.0,4.0,61.0,0.0,2.0,138.0,1.0,Spain,3,15.0,66,7.0,1,1,1,3
2011,5,1,1.0,3.0,67.0,0.0,1.0,185.0,4.0,Spain,4,12.0,66,5.0,1,0,2,4
2011,5,4,4.0,5.0,51.0,0.0,3.0,75.0,0.0,Spain,5,10.0,65,9.0,11,0,2,5
2011,5,10,10.0,10.0,14.0,0.0,5.0,40.0,0.0,Spain,6,8.0,65,15.0,11,0,2,6
2011,5,7,7.0,6.0,26.0,0.0,5.0,40.0,0.0,Spain,7,6.0,65,13.0,11,0,2,7
2011,5,24,,7.0,25.0,0.0,4.0,46.0,0.0,Spain,8,4.0,65,3.0,11,0,2,8
2011,5,12,12.0,14.0,2.0,0.0,6.0,11.0,0.0,Spain,9,2.0,65,6.0,11,0,2,9
2011,5,14,14.0,11.0,9.0,0.0,6.0,11.0,0.0,Spain,10,1.0,65,8.0,11,0,2,10
2011,5,6,6.0,9.0,21.0,0.0,4.0,46.0,0.0,Spain,11,0.0,65,17.0,11,0,3,11
2011,5,16,16.0,15.0,2.0,0.0,8.0,4.0,0.0,Spain,12,0.0,65,16.0,11,0,3,12
2011,5,17,17.0,13.0,2.0,0.0,8.0,4.0,0.0,Spain,13,0.0,65,10.0,11,0,3,13
2011,5,11,11.0,12.0,6.0,0.0,7.0,6.0,0.0,Spain,14,0.0,65,18.0,11,0,3,14
2011,5,9,9.0,21.0,0.0,0.0,9.0,0.0,0.0,Spain,15,0.0,65,14.0,11,0,3,15
2011,5,13,13.0,16.0,0.0,0.0,7.0,6.0,0.0,Spain,16,0.0,64,12.0,12,0,3,16
2011,5,19,19.0,17.0,0.0,0.0,9.0,0.0,0.0,Spain,17,0.0,64,2.0,12,0,3,17
2011,5,18,18.0,18.0,0.0,0.0,10.0,0.0,0.0,Spain,18,0.0,64,20.0,12,0,3,18
2011,5,20,20.0,22.0,0.0,0.0,11.0,0.0,0.0,Spain,19,0.0,63,21.0,13,0,3,19
2011,5,23,23.0,19.0,0.0,0.0,11.0,0.0,0.0,Spain,20,0.0,62,22.0,14,0,3,20
2011,5,22,22.0,23.0,0.0,0.0,12.0,0.0,0.0,Spain,21,0.0,61,23.0,15,0,3,20
2011,5,8,8.0,8.0,24.0,0.0,3.0,75.0,0.0,Spain,22,0.0,58,11.0,6,0,3,20
2011,5,15,15.0,20.0,0.0,0.0,10.0,0.0,0.0,Spain,23,0.0,48,19.0,3,0,3,20
2011,5,21,21.0,24.0,0.0,0.0,12.0,0.0,0.0,Spain,24,0.0,28,24.0,6,0,3,20
2011,6,1,1.0,1.0,143.0,5.0,1.0,222.0,5.0,Monaco,1,25.0,78,2.0,1,1,0,1
2011,6,4,4.0,5.0,69.0,0.0,3.0,93.0,0.0,Monaco,2,18.0,78,4.0,1,1,1,2
2011,6,2,2.0,4.0,76.0,0.0,2.0,161.0,1.0,Monaco,3,15.0,78,3.0,1,1,1,3
2011,6,3,3.0,3.0,79.0,0.0,1.0,222.0,5.0,Monaco,4,12.0,78,1.0,1,0,2,4
2011,6,12,13.0,10.0,19.0,0.0,6.0,21.0,0.0,Monaco,5,10.0,78,7.0,1,0,2,5
2011,6,9,7.0,2.0,85.0,1.0,2.0,161.0,1.0,Monaco,6,8.0,78,5.0,1,0,2,6
2011,6,14,15.0,12.0,8.0,0.0,7.0,10.0,0.0,Monaco,7,6.0,77,13.0,11,0,2,7
2011,6,15,16.0,6.0,29.0,0.0,4.0,50.0,0.0,Monaco,8,4.0,77,6.0,11,0,2,8
2011,6,11,12.0,14.0,2.0,0.0,9.0,2.0,0.0,Monaco,9,2.0,77,8.0,11,0,2,9
2011,6,16,17.0,13.0,7.0,0.0,8.0,7.0,0.0,Monaco,10,1.0,77,12.0,11,0,2,10
2011,6,7,8.0,7.0,26.0,0.0,5.0,40.0,0.0,Monaco,11,0.0,76,10.0,12,0,3,11
2011,6,13,14.0,16.0,2.0,0.0,7.0,10.0,0.0,Monaco,12,0.0,76,11.0,12,0,3,12
2011,6,18,19.0,18.0,0.0,0.0,10.0,0.0,0.0,Monaco,13,0.0,76,19.0,12,0,3,13
2011,6,17,18.0,19.0,0.0,0.0,10.0,0.0,0.0,Monaco,14,0.0,76,18.0,12,0,3,14
2011,6,21,22.0,20.0,0.0,0.0,11.0,0.0,0.0,Monaco,15,0.0,75,20.0,13,0,3,15
2011,6,23,24.0,23.0,0.0,0.0,12.0,0.0,0.0,Monaco,16,0.0,75,21.0,13,0,3,16
2011,6,22,23.0,24.0,0.0,0.0,12.0,0.0,0.0,Monaco,17,0.0,74,23.0,14,0,3,17
2011,6,8,9.0,21.0,0.0,0.0,9.0,2.0,0.0,Monaco,18,0.0,73,14.0,3,0,3,18
2011,6,10,11.0,9.0,21.0,0.0,4.0,50.0,0.0,Monaco,19,0.0,67,16.0,4,0,3,19
2011,6,19,20.0,17.0,0.0,0.0,8.0,7.0,0.0,Monaco,20,0.0,66,9.0,4,0,3,20
2011,6,6,6.0,8.0,24.0,0.0,3.0,93.0,0.0,Monaco,21,0.0,32,17.0,3,0,3,20
2011,6,5,5.0,11.0,14.0,0.0,5.0,40.0,0.0,Monaco,22,0.0,32,15.0,5,0,3,20
2011,6,20,21.0,22.0,0.0,0.0,11.0,0.0,0.0,Monaco,23,0.0,30,22.0,22,0,3,20
2011,7,7,7.0,2.0,101.0,1.0,2.0,186.0,2.0,Canada,1,25.0,70,1.0,1,1,0,1
2011,7,1,1.0,1.0,161.0,5.0,1.0,255.0,5.0,Canada,2,18.0,70,2.0,1,1,1,2
2011,7,4,4.0,3.0,94.0,0.0,1.0,255.0,5.0,Canada,3,15.0,70,8.0,1,1,1,3
2011,7,8,8.0,9.0,26.0,0.0,5.0,52.0,0.0,Canada,4,12.0,70,4.0,1,0,2,4
2011,7,10,10.0,7.0,31.0,0.0,4.0,60.0,0.0,Canada,5,10.0,70,3.0,1,0,2,5
2011,7,3,3.0,6.0,32.0,0.0,3.0,101.0,0.0,Canada,6,8.0,70,5.0,1,0,2,6
2011,7,13,13.0,11.0,25.0,0.0,6.0,27.0,0.0,Canada,7,6.0,70,10.0,1,0,2,7
2011,7,24,18.0,14.0,4.0,0.0,7.0,12.0,0.0,Canada,8,4.0,70,13.0,1,0,2,8
2011,7,16,16.0,15.0,4.0,0.0,9.0,4.0,0.0,Canada,9,2.0,70,11.0,1,0,2,9
2011,7,15,15.0,13.0,8.0,0.0,7.0,12.0,0.0,Canada,10,1.0,70,7.0,1,0,2,10
2011,7,6,6.0,10.0,26.0,0.0,5.0,52.0,0.0,Canada,11,0.0,70,9.0,1,0,3,11
2011,7,17,17.0,18.0,0.0,0.0,6.0,27.0,0.0,Canada,12,0.0,70,12.0,1,0,3,12
2011,7,20,21.0,20.0,0.0,0.0,11.0,0.0,0.0,Canada,13,0.0,69,17.0,11,0,3,13
2011,7,22,23.0,23.0,0.0,0.0,11.0,0.0,0.0,Canada,14,0.0,69,16.0,11,0,3,14
2011,7,23,24.0,21.0,0.0,0.0,12.0,0.0,0.0,Canada,15,0.0,69,15.0,11,0,3,15
2011,7,21,22.0,25.0,0.0,0.0,12.0,0.0,0.0,Canada,16,0.0,69,19.0,11,0,3,16
2011,7,18,19.0,19.0,0.0,0.0,10.0,0.0,0.0,Canada,17,0.0,69,14.0,11,0,3,17
2011,7,11,11.0,17.0,2.0,0.0,8.0,10.0,0.0,Canada,18,0.0,67,6.0,3,0,3,18
2011,7,12,12.0,24.0,0.0,0.0,9.0,4.0,0.0,Canada,19,0.0,61,18.0,31,0,3,19
2011,7,9,9.0,8.0,29.0,0.0,4.0,60.0,0.0,Canada,20,0.0,55,20.0,3,0,3,20
2011,7,14,14.0,12.0,8.0,0.0,8.0,10.0,0.0,Canada,21,0.0,49,21.0,3,0,3,20
2011,7,2,2.0,5.0,69.0,0.0,3.0,101.0,0.0,Canada,22,0.0,36,22.0,4,0,3,20
2011,7,19,20.0,22.0,0.0,0.0,10.0,0.0,0.0,Canada,23,0.0,28,24.0,7,0,3,20
2011,7,5,5.0,4.0,85.0,1.0,2.0,186.0,2.0,Canada,24,0.0,7,23.0,4,0,3,20
2011,8,1,1.0,1.0,186.0,6.0,1.0,295.0,6.0,Spain,1,25.0,57,1.0,1,1,0,1
2011,8,4,4.0,5.0,87.0,0.0,3.0,129.0,0.0,Spain,2,18.0,57,2.0,1,1,1,2
2011,8,2,2.0,3.0,109.0,0.0,1.0,295.0,6.0,Spain,3,15.0,57,4.0,1,1,1,3
2011,8,3,3.0,4.0,97.0,1.0,2.0,206.0,2.0,Spain,4,12.0,57,6.0,1,0,2,4
2011,8,5,5.0,6.0,42.0,0.0,3.0,129.0,0.0,Spain,5,10.0,57,5.0,1,0,2,5
2011,8,6,6.0,2.0,109.0,1.0,2.0,206.0,2.0,Spain,6,8.0,57,3.0,1,0,2,6
2011,8,7,7.0,7.0,32.0,0.0,5.0,58.0,0.0,Spain,7,6.0,57,12.0,1,0,2,7
2011,8,18,18.0,13.0,8.0,0.0,7.0,16.0,0.0,Spain,8,4.0,56,11.0,11,0,2,8
2011,8,10,10.0,12.0,10.0,0.0,8.0,12.0,0.0,Spain,9,2.0,56,10.0,11,0,2,9
2011,8,9,9.0,9.0,30.0,0.0,4.0,61.0,0.0,Spain,10,1.0,56,14.0,11,0,2,10
2011,8,16,16.0,16.0,2.0,0.0,6.0,27.0,0.0,Spain,11,0.0,56,15.0,11,0,3,11
2011,8,13,13.0,15.0,4.0,0.0,9.0,4.0,0.0,Spain,12,0.0,56,17.0,11,0,3,12
2011,8,17,17.0,14.0,8.0,0.0,7.0,16.0,0.0,Spain,13,0.0,56,16.0,11,0,3,13
2011,8,12,12.0,17.0,2.0,0.0,8.0,12.0,0.0,Spain,14,0.0,56,13.0,11,0,3,14
2011,8,11,11.0,8.0,31.0,0.0,4.0,61.0,0.0,Spain,15,0.0,56,8.0,11,0,3,15
2011,8,14,14.0,11.0,25.0,0.0,6.0,27.0,0.0,Spain,16,0.0,56,9.0,11,0,3,16
2011,8,8,8.0,10.0,26.0,0.0,5.0,58.0,0.0,Spain,17,0.0,56,18.0,11,0,3,17
2011,8,15,15.0,24.0,0.0,0.0,9.0,4.0,0.0,Spain,18,0.0,56,7.0,11,0,3,18
2011,8,19,19.0,22.0,0.0,0.0,10.0,0.0,0.0,Spain,19,0.0,55,19.0,12,0,3,19
2011,8,20,20.0,19.0,0.0,0.0,10.0,0.0,0.0,Spain,20,0.0,55,20.0,12,0,3,20
2011,8,21,21.0,25.0,0.0,0.0,12.0,0.0,0.0,Spain,21,0.0,55,21.0,12,0,3,20
2011,8,23,23.0,21.0,0.0,0.0,12.0,0.0,0.0,Spain,22,0.0,55,22.0,12,0,3,20
2011,8,22,22.0,20.0,0.0,0.0,11.0,0.0,0.0,Spain,23,0.0,54,23.0,13,0,3,20
2011,8,24,24.0,23.0,0.0,0.0,11.0,0.0,0.0,Spain,24,0.0,54,24.0,13,0,3,20
2011,9,3,3.0,3.0,112.0,1.0,3.0,164.0,1.0,UK,1,25.0,52,1.0,1,1,0,1
2011,9,2,2.0,1.0,204.0,6.0,1.0,328.0,6.0,UK,2,18.0,52,3.0,1,1,1,2
2011,9,1,1.0,2.0,124.0,0.0,1.0,328.0,6.0,UK,3,15.0,52,4.0,1,1,1,3
2011,9,10,10.0,4.0,109.0,1.0,2.0,218.0,2.0,UK,4,12.0,52,5.0,1,0,2,4
2011,9,4,4.0,6.0,52.0,0.0,3.0,164.0,1.0,UK,5,10.0,52,2.0,1,0,2,5
2011,9,9,9.0,7.0,40.0,0.0,4.0,68.0,0.0,UK,6,8.0,52,13.0,1,0,2,6
2011,9,12,12.0,14.0,8.0,0.0,6.0,33.0,0.0,UK,7,6.0,52,7.0,1,0,2,7
2011,9,16,16.0,8.0,34.0,0.0,5.0,65.0,0.0,UK,8,4.0,52,14.0,1,0,2,8
2011,9,13,13.0,10.0,28.0,0.0,4.0,68.0,0.0,UK,9,2.0,52,11.0,1,0,2,9
2011,9,18,18.0,13.0,9.0,0.0,7.0,17.0,0.0,UK,10,1.0,52,15.0,1,0,2,10
2011,9,11,11.0,12.0,10.0,0.0,8.0,12.0,0.0,UK,11,0.0,52,9.0,1,0,3,11
2011,9,14,14.0,9.0,31.0,0.0,5.0,65.0,0.0,UK,12,0.0,52,6.0,1,0,3,12
2011,9,15,15.0,16.0,4.0,0.0,9.0,4.0,0.0,UK,13,0.0,51,8.0,11,0,3,13
2011,9,7,7.0,23.0,0.0,0.0,9.0,4.0,0.0,UK,14,0.0,51,12.0,11,0,3,14
2011,9,6,6.0,17.0,2.0,0.0,8.0,12.0,0.0,UK,15,0.0,51,16.0,11,0,3,15
2011,9,20,20.0,25.0,0.0,0.0,12.0,0.0,0.0,UK,16,0.0,50,17.0,12,0,3,16
2011,9,22,22.0,21.0,0.0,0.0,12.0,0.0,0.0,UK,17,0.0,50,20.0,12,0,3,17
2011,9,23,23.0,20.0,0.0,0.0,11.0,0.0,0.0,UK,18,0.0,50,19.0,12,0,3,18
2011,9,24,24.0,26.0,0.0,0.0,11.0,0.0,0.0,UK,19,0.0,49,22.0,13,0,3,19
2011,9,5,5.0,5.0,109.0,1.0,2.0,218.0,2.0,UK,20,0.0,39,10.0,61,0,3,20
2011,9,19,19.0,15.0,8.0,0.0,7.0,17.0,0.0,UK,21,0.0,25,18.0,3,0,3,20
2011,9,8,8.0,11.0,25.0,0.0,6.0,33.0,0.0,UK,22,0.0,23,21.0,5,0,3,20
2011,9,21,21.0,19.0,0.0,0.0,10.0,0.0,0.0,UK,23,0.0,10,23.0,44,0,3,20
2011,9,17,17.0,22.0,0.0,0.0,10.0,0.0,0.0,UK,24,0.0,2,24.0,6,0,3,20
2011,10,2,2.0,3.0,134.0,2.0,2.0,243.0,3.0,Germany,1,25.0,60,1.0,1,1,0,1
2011,10,4,4.0,4.0,130.0,1.0,3.0,192.0,1.0,Germany,2,18.0,60,5.0,1,1,1,2
2011,10,1,1.0,2.0,139.0,0.0,1.0,355.0,6.0,Germany,3,15.0,60,2.0,1,1,1,3
2011,10,3,3.0,1.0,216.0,6.0,1.0,355.0,6.0,Germany,4,12.0,60,3.0,1,0,2,4
2011,10,5,5.0,6.0,62.0,0.0,3.0,192.0,1.0,Germany,5,10.0,60,4.0,1,0,2,5
2011,10,8,8.0,12.0,18.0,0.0,7.0,20.0,0.0,Germany,6,8.0,60,10.0,1,0,2,6
2011,10,6,6.0,7.0,46.0,0.0,4.0,78.0,0.0,Germany,7,6.0,59,7.0,11,0,2,7
2011,10,10,10.0,10.0,32.0,0.0,4.0,78.0,0.0,Germany,8,4.0,59,6.0,11,0,2,8
2011,10,17,18.0,11.0,27.0,0.0,6.0,35.0,0.0,Germany,9,2.0,59,11.0,11,0,2,9
2011,10,9,9.0,9.0,32.0,0.0,5.0,66.0,0.0,Germany,10,1.0,59,8.0,11,0,2,10
2011,10,15,15.0,14.0,8.0,0.0,6.0,35.0,0.0,Germany,11,0.0,59,13.0,11,0,3,11
2011,10,16,17.0,13.0,9.0,0.0,8.0,17.0,0.0,Germany,12,0.0,59,14.0,11,0,3,12
2011,10,12,12.0,17.0,2.0,0.0,7.0,20.0,0.0,Germany,13,0.0,59,12.0,11,0,3,13
2011,10,13,13.0,21.0,0.0,0.0,9.0,4.0,0.0,Germany,14,0.0,59,15.0,11,0,3,14
2011,10,24,16.0,15.0,8.0,0.0,8.0,17.0,0.0,Germany,15,0.0,59,16.0,11,0,3,15
2011,10,18,19.0,23.0,0.0,0.0,10.0,0.0,0.0,Germany,16,0.0,58,17.0,12,0,3,16
2011,10,19,20.0,24.0,0.0,0.0,12.0,0.0,0.0,Germany,17,0.0,57,21.0,13,0,3,17
2011,10,21,22.0,22.0,0.0,0.0,12.0,0.0,0.0,Germany,18,0.0,57,20.0,13,0,3,18
2011,10,22,24.0,26.0,0.0,0.0,11.0,0.0,0.0,Germany,19,0.0,57,23.0,13,0,3,19
2011,10,20,21.0,27.0,0.0,0.0,10.0,0.0,0.0,Germany,20,0.0,56,22.0,14,0,3,20
2011,10,23,23.0,20.0,0.0,0.0,11.0,0.0,0.0,Germany,21,0.0,37,24.0,10,0,3,20
2011,10,7,7.0,5.0,109.0,1.0,2.0,243.0,3.0,Germany,22,0.0,35,9.0,9,0,3,20
