year,round,grid,qualifying_position,driver_standing_pos,driver_points_cum,driver_wins_cum,constructor_standing_pos,constructor_points_cum,constructor_wins_cum,country,podium,position_class,finish_pos_penalty,country_encoded,position_class_encoded
1978,3,25,,30.0,0.0,0.0,18.0,0.0,0.0,South Africa,0,3,20,26,3
1978,3,3,,9.0,3.0,0.0,6.0,3.0,0.0,South Africa,0,3,20,26,3
1978,3,0,,32.0,0.0,0.0,19.0,0.0,0.0,South Africa,0,3,20,26,3
1978,3,0,,11.0,2.0,0.0,9.0,2.0,0.0,South Africa,0,3,20,26,3
1978,3,0,,27.0,0.0,0.0,14.0,0.0,0.0,South Africa,0,3,20,26,3
1978,3,0,,23.0,0.0,0.0,9.0,2.0,0.0,South Africa,0,3,20,26,3
1978,4,1,,1.0,18.0,2.0,2.0,18.0,2.0,USA,1,0,1,33,0
1978,4,4,,2.0,18.0,1.0,1.0,27.0,2.0,USA,1,1,2,33,1
1978,4,12,,4.0,14.0,0.0,3.0,15.0,0.0,USA,1,1,3,33,1
1978,4,6,,3.0,14.0,1.0,1.0,27.0,2.0,USA,0,2,4,33,2
1978,4,14,,8.0,4.0,0.0,6.0,4.0,0.0,USA,0,2,5,33,2
1978,4,9,,13.0,1.0,0.0,10.0,1.0,0.0,USA,0,2,6,33,2
1978,4,8,,9.0,3.0,0.0,8.0,3.0,0.0,USA,0,2,7,33,2
1978,4,15,,6.0,6.0,0.0,5.0,6.0,0.0,USA,0,2,8,33,2
1978,4,18,,18.0,0.0,0.0,10.0,1.0,0.0,USA,0,2,9,33,2
1978,4,20,,11.0,2.0,0.0,9.0,2.0,0.0,USA,0,2,10,33,2
1978,4,19,,16.0,0.0,0.0,11.0,0.0,0.0,USA,0,3,11,33,3
1978,4,11,,14.0,1.0,0.0,7.0,3.0,0.0,USA,0,3,12,33,3
1978,4,10,,20.0,0.0,0.0,12.0,0.0,0.0,USA,0,3,13,33,3
1978,4,17,,22.0,0.0,0.0,13.0,0.0,0.0,USA,0,3,14,33,3
1978,4,13,,24.0,0.0,0.0,14.0,0.0,0.0,USA,0,3,15,33,3
1978,4,2,,17.0,0.0,0.0,2.0,18.0,2.0,USA,0,3,16,33,3
1978,4,3,,5.0,10.0,0.0,4.0,14.0,0.0,USA,0,3,17,33,3
1978,4,22,,12.0,2.0,0.0,3.0,15.0,0.0,USA,0,3,18,33,3
1978,4,21,,25.0,0.0,0.0,16.0,0.0,0.0,USA,0,3,19,33,3
1978,4,16,,15.0,0.0,0.0,11.0,0.0,0.0,USA,0,3,20,33,3
1978,4,5,,7.0,4.0,0.0,4.0,14.0,0.0,USA,0,3,20,33,3
1978,4,7,,10.0,3.0,0.0,7.0,3.0,0.0,USA,0,3,20,33,3
1978,4,0,,27.0,0.0,0.0,13.0,0.0,0.0,USA,0,3,20,33,3
1978,4,0,,23.0,0.0,0.0,9.0,2.0,0.0,USA,0,3,20,33,3
1978,4,0,,21.0,0.0,0.0,7.0,3.0,0.0,USA,0,3,20,33,3
1978,4,0,,28.0,0.0,0.0,15.0,0.0,0.0,USA,0,3,20,33,3
1978,4,0,,29.0,0.0,0.0,17.0,0.0,0.0,USA,0,3,20,33,3
1978,4,0,,19.0,0.0,0.0,1.0,27.0,2.0,USA,0,3,20,33,3
1978,4,0,,26.0,0.0,0.0,9.0,2.0,0.0,USA,0,3,20,33,3
1978,4,0,,33.0,0.0,0.0,18.0,0.0,0.0,USA,0,3,20,33,3
1978,5,5,,1.0,23.0,1.0,2.0,24.0,1.0,Monaco,1,0,1,18,0
1978,5,3,,4.0,16.0,0.0,3.0,20.0,0.0,Monaco,1,1,2,18,1
1978,5,9,,8.0,4.0,0.0,6.0,4.0,0.0,Monaco,1,1,3,18,1
1978,5,2,,6.0,7.0,0.0,3.0,20.0,0.0,Monaco,0,2,4,18,2
1978,5,13,,10.0,4.0,0.0,2.0,24.0,1.0,Monaco,0,2,5,18,2
1978,5,14,,14.0,2.0,0.0,11.0,2.0,0.0,Monaco,0,2,6,18,2
1978,5,11,,15.0,1.0,0.0,8.0,3.0,0.0,Monaco,0,2,7,18,2
1978,5,1,,2.0,18.0,2.0,4.0,18.0,2.0,Monaco,0,2,8,18,2
1978,5,20,,7.0,6.0,0.0,5.0,6.0,0.0,Monaco,0,2,9,18,2
1978,5,12,,21.0,0.0,0.0,13.0,0.0,0.0,Monaco,0,2,10,18,2
1978,5,4,,3.0,18.0,1.0,1.0,27.0,2.0,Monaco,0,3,11,18,3
1978,5,8,,18.0,0.0,0.0,4.0,18.0,2.0,Monaco,0,3,12,18,3
1978,5,7,,5.0,14.0,1.0,1.0,27.0,2.0,Monaco,0,3,13,18,3
1978,5,6,,12.0,3.0,0.0,8.0,3.0,0.0,Monaco,0,3,14,18,3
1978,5,19,,19.0,0.0,0.0,11.0,2.0,0.0,Monaco,0,3,15,18,3
1978,5,10,,11.0,3.0,0.0,9.0,3.0,0.0,Monaco,0,3,16,18,3
1978,5,16,,25.0,0.0,0.0,15.0,0.0,0.0,Monaco,0,3,17,18,3
1978,5,17,,24.0,0.0,0.0,10.0,2.0,0.0,Monaco,0,3,18,18,3
1978,5,15,,9.0,4.0,0.0,7.0,4.0,0.0,Monaco,0,3,19,18,3
1978,5,18,,26.0,0.0,0.0,14.0,0.0,0.0,Monaco,0,3,20,18,3
1978,5,0,,16.0,0.0,0.0,12.0,0.0,0.0,Monaco,0,3,20,18,3
1978,5,0,,13.0,2.0,0.0,10.0,2.0,0.0,Monaco,0,3,20,18,3
1978,5,0,,17.0,0.0,0.0,12.0,0.0,0.0,Monaco,0,3,20,18,3
1978,5,0,,23.0,0.0,0.0,14.0,0.0,0.0,Monaco,0,3,20,18,3
1978,5,0,,30.0,0.0,0.0,17.0,0.0,0.0,Monaco,0,3,20,18,3
1978,5,0,,32.0,0.0,0.0,18.0,0.0,0.0,Monaco,0,3,20,18,3
1978,5,0,,33.0,0.0,0.0,19.0,0.0,0.0,Monaco,0,3,20,18,3
1978,5,0,,20.0,0.0,0.0,1.0,27.0,2.0,Monaco,0,3,20,18,3
1978,5,0,,22.0,0.0,0.0,8.0,3.0,0.0,Monaco,0,3,20,18,3
1978,5,0,,27.0,0.0,0.0,16.0,0.0,0.0,Monaco,0,3,20,18,3
1978,6,1,,1.0,27.0,2.0,1.0,36.0,3.0,Belgium,1,0,1,5,0
1978,6,7,,4.0,20.0,1.0,1.0,36.0,3.0,Belgium,1,1,2,5,1
1978,6,2,,3.0,22.0,2.0,3.0,22.0,2.0,Belgium,1,1,3,5,1
1978,6,4,,12.0,3.0,0.0,3.0,22.0,2.0,Belgium,0,2,4,5,2
1978,6,14,,8.0,6.0,0.0,6.0,6.0,0.0,Belgium,0,2,5,5,2
1978,6,23,,9.0,5.0,0.0,2.0,25.0,1.0,Belgium,0,2,6,5,2
1978,6,24,,18.0,0.0,0.0,8.0,3.0,0.0,Belgium,0,2,7,5,2
1978,6,21,,20.0,0.0,0.0,8.0,3.0,0.0,Belgium,0,2,8,5,2
1978,6,19,,22.0,0.0,0.0,13.0,0.0,0.0,Belgium,0,2,9,5,2
1978,6,11,,11.0,3.0,0.0,9.0,3.0,0.0,Belgium,0,2,10,5,2
1978,6,16,,17.0,0.0,0.0,12.0,0.0,0.0,Belgium,0,3,11,5,3
1978,6,22,,26.0,0.0,0.0,16.0,0.0,0.0,Belgium,0,3,12,5,3
1978,6,12,,25.0,0.0,0.0,15.0,0.0,0.0,Belgium,0,3,13,5,3
1978,6,10,,27.0,0.0,0.0,10.0,2.0,0.0,Belgium,0,3,14,5,3
1978,6,20,,24.0,0.0,0.0,14.0,0.0,0.0,Belgium,0,3,15,5,3
1978,6,5,,10.0,4.0,0.0,7.0,4.0,0.0,Belgium,0,3,16,5,3
1978,6,13,,2.0,23.0,1.0,2.0,25.0,1.0,Belgium,0,3,17,5,3
1978,6,18,,14.0,2.0,0.0,10.0,2.0,0.0,Belgium,0,3,18,5,3
1978,6,8,,15.0,2.0,0.0,11.0,2.0,0.0,Belgium,0,3,19,5,3
1978,6,17,,21.0,0.0,0.0,11.0,2.0,0.0,Belgium,0,3,20,5,3
1978,6,9,,6.0,7.0,0.0,4.0,20.0,0.0,Belgium,0,3,20,5,3
1978,6,3,,5.0,16.0,0.0,4.0,20.0,0.0,Belgium,0,3,20,5,3
1978,6,6,,13.0,3.0,0.0,8.0,3.0,0.0,Belgium,0,3,20,5,3
1978,6,15,,7.0,6.0,0.0,5.0,6.0,0.0,Belgium,0,3,20,5,3
1978,6,0,,28.0,0.0,0.0,15.0,0.0,0.0,Belgium,0,3,20,5,3
1978,6,0,,34.0,0.0,0.0,19.0,0.0,0.0,Belgium,0,3,20,5,3
1978,6,0,,32.0,0.0,0.0,18.0,0.0,0.0,Belgium,0,3,20,5,3
1978,6,0,,36.0,0.0,0.0,12.0,0.0,0.0,Belgium,0,3,20,5,3
1978,6,0,,23.0,0.0,0.0,1.0,36.0,3.0,Belgium,0,3,20,5,3
1978,6,0,,29.0,0.0,0.0,17.0,0.0,0.0,Belgium,0,3,20,5,3
1978,7,1,,1.0,36.0,3.0,1.0,45.0,4.0,Spain,1,0,1,27,0
1978,7,2,,2.0,26.0,1.0,1.0,45.0,4.0,Spain,1,1,2,27,1
1978,7,10,,6.0,10.0,0.0,5.0,10.0,0.0,Spain,1,1,3,27,1
1978,7,9,,8.0,7.0,0.0,6.0,7.0,0.0,Spain,0,2,4,27,2
1978,7,7,,7.0,9.0,0.0,4.0,22.0,0.0,Spain,0,2,5,27,2
1978,7,4,,11.0,4.0,0.0,8.0,4.0,0.0,Spain,0,2,6,27,2
1978,7,16,,19.0,0.0,0.0,13.0,0.0,0.0,Spain,0,2,7,27,2
1978,7,18,,12.0,3.0,0.0,9.0,3.0,0.0,Spain,0,2,8,27,2
1978,7,17,,17.0,0.0,0.0,12.0,0.0,0.0,Spain,0,2,9,27,2
1978,7,5,,13.0,3.0,0.0,3.0,22.0,2.0,Spain,0,2,10,27,2
1978,7,23,,26.0,0.0,0.0,13.0,0.0,0.0,Spain,0,3,11,27,3
1978,7,13,,10.0,5.0,0.0,2.0,25.0,1.0,Spain,0,3,12,27,3
1978,7,11,,24.0,0.0,0.0,15.0,0.0,0.0,Spain,0,3,13,27,3
1978,7,19,,22.0,0.0,0.0,11.0,2.0,0.0,Spain,0,3,14,27,3
1978,7,22,,14.0,2.0,0.0,10.0,2.0,0.0,Spain,0,3,15,27,3
1978,7,21,,27.0,0.0,0.0,16.0,0.0,0.0,Spain,0,3,16,27,3
1978,7,15,,9.0,6.0,0.0,7.0,6.0,0.0,Spain,0,3,17,27,3
1978,7,3,,4.0,22.0,2.0,3.0,22.0,2.0,Spain,0,3,18,27,3
1978,7,6,,5.0,16.0,0.0,4.0,22.0,0.0,Spain,0,3,19,27,3
1978,7,12,,3.0,23.0,1.0,2.0,25.0,1.0,Spain,0,3,20,27,3
1978,7,24,,28.0,0.0,0.0,10.0,2.0,0.0,Spain,0,3,20,27,3
1978,7,8,,15.0,2.0,0.0,11.0,2.0,0.0,Spain,0,3,20,27,3
1978,7,20,,25.0,0.0,0.0,1.0,45.0,4.0,Spain,0,3,20,27,3
1978,7,14,,16.0,1.0,0.0,8.0,4.0,0.0,Spain,0,3,20,27,3
1978,7,0,,29.0,0.0,0.0,17.0,0.0,0.0,Spain,0,3,20,27,3
1978,7,0,,18.0,0.0,0.0,8.0,4.0,0.0,Spain,0,3,20,27,3
1978,7,0,,36.0,0.0,0.0,8.0,4.0,0.0,Spain,0,3,20,27,3
1978,7,0,,37.0,0.0,0.0,12.0,0.0,0.0,Spain,0,3,20,27,3
1978,7,0,,32.0,0.0,0.0,18.0,0.0,0.0,Spain,0,3,20,27,3
1978,8,3,,3.0,25.0,1.0,2.0,31.0,1.0,Sweden,1,0,1,28,0
1978,8,5,,8.0,8.0,0.0,6.0,8.0,0.0,Sweden,1,1,2,28,1
1978,8,4,,2.0,30.0,1.0,1.0,49.0,4.0,Sweden,1,1,3,28,1
1978,8,15,,12.0,4.0,0.0,9.0,7.0,0.0,Sweden,0,2,4,28,2
1978,8,16,,14.0,4.0,0.0,10.0,4.0,0.0,Sweden,0,2,5,28,2
1978,8,13,,9.0,7.0,0.0,7.0,7.0,0.0,Sweden,0,2,6,28,2
1978,8,11,,6.0,10.0,0.0,5.0,10.0,0.0,Sweden,0,2,7,28,2
1978,8,14,,13.0,4.0,0.0,9.0,7.0,0.0,Sweden,0,2,8,28,2
1978,8,7,,16.0,3.0,0.0,4.0,22.0,2.0,Sweden,0,2,9,28,2
1978,8,8,,5.0,22.0,2.0,4.0,22.0,2.0,Sweden,0,2,10,28,2
1978,8,20,,26.0,0.0,0.0,10.0,4.0,0.0,Sweden,0,3,11,28,3
1978,8,21,,24.0,0.0,0.0,1.0,49.0,4.0,Sweden,0,3,12,28,3
1978,8,19,,17.0,0.0,0.0,12.0,0.0,0.0,Sweden,0,3,13,28,3
1978,8,24,,22.0,0.0,0.0,6.0,8.0,0.0,Sweden,0,3,14,28,3
1978,8,23,,29.0,0.0,0.0,12.0,0.0,0.0,Sweden,0,3,15,28,3
1978,8,22,,30.0,0.0,0.0,17.0,0.0,0.0,Sweden,0,3,16,28,3
1978,8,1,,1.0,36.0,3.0,1.0,49.0,4.0,Sweden,0,3,17,28,3
1978,8,9,,15.0,3.0,0.0,11.0,3.0,0.0,Sweden,0,3,18,28,3
1978,8,12,,4.0,23.0,1.0,3.0,25.0,1.0,Sweden,0,3,19,28,3
1978,8,10,,25.0,0.0,0.0,15.0,0.0,0.0,Sweden,0,3,20,28,3
1978,8,2,,7.0,9.0,0.0,2.0,31.0,1.0,Sweden,0,3,20,28,3
1978,8,6,,10.0,7.0,0.0,8.0,7.0,0.0,Sweden,0,3,20,28,3
1978,8,17,,11.0,5.0,0.0,3.0,25.0,1.0,Sweden,0,3,20,28,3
1978,8,18,,19.0,0.0,0.0,13.0,0.0,0.0,Sweden,0,3,20,28,3
1978,8,0,,27.0,0.0,0.0,13.0,0.0,0.0,Sweden,0,3,20,28,3
1978,8,0,,18.0,0.0,0.0,9.0,7.0,0.0,Sweden,0,3,20,28,3
1978,8,0,,28.0,0.0,0.0,16.0,0.0,0.0,Sweden,0,3,20,28,3
1978,9,2,,1.0,45.0,4.0,1.0,58.0,5.0,France,1,0,1,9,0
1978,9,5,,2.0,36.0,1.0,1.0,58.0,5.0,France,1,1,2,9,1
1978,9,4,,9.0,8.0,0.0,5.0,11.0,0.0,France,1,1,3,9,1
1978,9,1,,6.0,12.0,0.0,2.0,34.0,1.0,France,0,2,4,9,2
1978,9,14,,12.0,5.0,0.0,10.0,5.0,0.0,France,0,2,5,9,2
1978,9,7,,10.0,8.0,0.0,8.0,8.0,0.0,France,0,2,6,9,2
1978,9,10,,7.0,10.0,0.0,6.0,10.0,0.0,France,0,2,7,9,2
1978,9,12,,8.0,8.0,0.0,7.0,8.0,0.0,France,0,2,8,9,2
1978,9,6,,14.0,4.0,0.0,5.0,11.0,0.0,France,0,2,9,9,2
1978,9,16,,13.0,5.0,0.0,3.0,25.0,1.0,France,0,2,10,9,2
1978,9,20,,26.0,0.0,0.0,11.0,4.0,0.0,France,0,3,11,9,3
1978,9,9,,16.0,3.0,0.0,4.0,22.0,2.0,France,0,3,12,9,3
1978,9,25,,17.0,0.0,0.0,12.0,0.0,0.0,France,0,3,13,9,3
1978,9,18,,23.0,0.0,0.0,14.0,0.0,0.0,France,0,3,14,9,3
1978,9,21,,22.0,0.0,0.0,7.0,8.0,0.0,France,0,3,15,9,3
1978,9,26,,29.0,0.0,0.0,12.0,0.0,0.0,France,0,3,16,9,3
1978,9,19,,19.0,0.0,0.0,13.0,0.0,0.0,France,0,3,17,9,3
1978,9,8,,5.0,22.0,2.0,4.0,22.0,2.0,France,0,3,18,9,3
1978,9,24,,18.0,0.0,0.0,5.0,11.0,0.0,France,0,3,19,9,3
1978,9,15,,11.0,7.0,0.0,9.0,7.0,0.0,France,0,3,20,9,3
1978,9,23,,27.0,0.0,0.0,13.0,0.0,0.0,France,0,3,20,9,3
1978,9,22,,21.0,0.0,0.0,5.0,11.0,0.0,France,0,3,20,9,3
1978,9,3,,3.0,25.0,1.0,2.0,34.0,1.0,France,0,3,20,9,3
1978,9,13,,4.0,23.0,1.0,3.0,25.0,1.0,France,0,3,20,9,3
1978,9,17,,15.0,4.0,0.0,11.0,4.0,0.0,France,0,3,20,9,3
1978,9,11,,25.0,0.0,0.0,15.0,0.0,0.0,France,0,3,20,9,3
1978,9,0,,30.0,0.0,0.0,17.0,0.0,0.0,France,0,3,20,9,3
1978,9,0,,34.0,0.0,0.0,16.0,0.0,0.0,France,0,3,20,9,3
1978,9,0,,24.0,0.0,0.0,1.0,58.0,5.0,France,0,3,20,9,3
1978,10,8,,3.0,31.0,3.0,3.0,31.0,3.0,UK,1,0,1,32,0
1978,10,4,,4.0,31.0,1.0,2.0,40.0,1.0,UK,1,1,2,32,1
1978,10,9,,6.0,16.0,0.0,2.0,40.0,1.0,UK,1,1,3,32,1
1978,10,10,,5.0,26.0,1.0,4.0,28.0,1.0,UK,0,2,4,32,2
1978,10,18,,17.0,2.0,0.0,10.0,6.0,0.0,UK,0,2,5,32,2
1978,10,20,,13.0,5.0,0.0,5.0,12.0,0.0,UK,0,2,6,32,2
1978,10,16,,19.0,0.0,0.0,5.0,12.0,0.0,UK,0,2,7,32,2
1978,10,24,,18.0,0.0,0.0,5.0,12.0,0.0,UK,0,2,8,32,2
1978,10,25,,21.0,0.0,0.0,13.0,0.0,0.0,UK,0,2,9,32,2
1978,10,7,,7.0,10.0,0.0,6.0,10.0,0.0,UK,0,2,10,32,2
1978,10,26,,20.0,0.0,0.0,12.0,0.0,0.0,UK,0,3,11,32,3
1978,10,22,,29.0,0.0,0.0,12.0,0.0,0.0,UK,0,3,12,32,3
1978,10,17,,15.0,4.0,0.0,10.0,6.0,0.0,UK,0,3,13,32,3
1978,10,12,,26.0,0.0,0.0,15.0,0.0,0.0,UK,0,3,14,32,3
1978,10,5,,8.0,8.0,0.0,7.0,8.0,0.0,UK,0,3,15,32,3
1978,10,19,,14.0,5.0,0.0,4.0,28.0,1.0,UK,0,3,16,32,3
1978,10,3,,10.0,8.0,0.0,8.0,8.0,0.0,UK,0,3,17,32,3
1978,10,11,,11.0,7.0,0.0,9.0,7.0,0.0,UK,0,3,18,32,3
1978,10,23,,30.0,0.0,0.0,17.0,0.0,0.0,UK,0,3,19,32,3
1978,10,15,,32.0,0.0,0.0,16.0,0.0,0.0,UK,0,3,20,32,3
1978,10,2,,1.0,45.0,4.0,1.0,58.0,5.0,UK,0,3,20,32,3
1978,10,6,,12.0,5.0,0.0,11.0,5.0,0.0,UK,0,3,20,32,3
1978,10,13,,16.0,3.0,0.0,3.0,31.0,3.0,UK,0,3,20,32,3
1978,10,21,,25.0,0.0,0.0,1.0,58.0,5.0,UK,0,3,20,32,3
1978,10,14,,9.0,8.0,0.0,5.0,12.0,0.0,UK,0,3,20,32,3
1978,10,1,,2.0,36.0,1.0,1.0,58.0,5.0,UK,0,3,20,32,3
1978,10,0,,27.0,0.0,0.0,13.0,0.0,0.0,UK,0,3,20,32,3
1978,10,0,,23.0,0.0,0.0,7.0,8.0,0.0,UK,0,3,20,32,3
1978,10,0,,38.0,0.0,0.0,16.0,0.0,0.0,UK,0,3,20,32,3
1978,10,0,,39.0,0.0,0.0,5.0,12.0,0.0,UK,0,3,20,32,3
1978,11,1,,1.0,54.0,5.0,1.0,67.0,6.0,Germany,1,0,1,10,0
1978,11,4,,7.0,14.0,0.0,5.0,14.0,0.0,Germany,1,1,2,10,1
1978,11,7,,8.0,14.0,0.0,6.0,14.0,0.0,Germany,1,1,3,10,1
1978,11,10,,9.0,10.0,0.0,8.0,10.0,0.0,Germany,0,2,4,10,2
1978,11,16,,12.0,7.0,0.0,4.0,30.0,1.0,Germany,0,2,5,10,2
1978,11,18,,18.0,1.0,0.0,1.0,67.0,6.0,Germany,0,2,6,10,2
1978,11,5,,6.0,16.0,0.0,2.0,40.0,1.0,Germany,0,2,7,10,2
1978,11,15,,16.0,3.0,0.0,3.0,31.0,3.0,Germany,0,2,8,10,2
1978,11,14,,10.0,8.0,0.0,9.0,8.0,0.0,Germany,0,2,9,10,2
1978,11,19,,27.0,0.0,0.0,5.0,14.0,0.0,Germany,0,2,10,10,2
1978,11,17,,29.0,0.0,0.0,16.0,0.0,0.0,Germany,0,3,11,10,3
1978,11,23,,24.0,0.0,0.0,9.0,8.0,0.0,Germany,0,3,12,10,3
1978,11,2,,2.0,36.0,1.0,1.0,67.0,6.0,Germany,0,3,13,10,3
1978,11,8,,11.0,8.0,0.0,7.0,12.0,0.0,Germany,0,3,14,10,3
1978,11,6,,13.0,5.0,0.0,11.0,5.0,0.0,Germany,0,3,15,10,3
1978,11,21,,32.0,0.0,0.0,16.0,0.0,0.0,Germany,0,3,16,10,3
1978,11,20,,22.0,0.0,0.0,13.0,0.0,0.0,Germany,0,3,17,10,3
1978,11,11,,14.0,5.0,0.0,7.0,12.0,0.0,Germany,0,3,18,10,3
1978,11,12,,3.0,31.0,3.0,3.0,31.0,3.0,Germany,0,3,19,10,3
1978,11,3,,4.0,31.0,1.0,2.0,40.0,1.0,Germany,0,3,20,10,3
1978,11,9,,26.0,0.0,0.0,15.0,0.0,0.0,Germany,0,3,20,10,3
1978,11,22,,21.0,0.0,0.0,12.0,0.0,0.0,Germany,0,3,20,10,3
1978,11,24,,17.0,2.0,0.0,10.0,6.0,0.0,Germany,0,3,20,10,3
1978,11,13,,5.0,26.0,1.0,4.0,30.0,1.0,Germany,0,3,20,10,3
1978,11,0,,15.0,4.0,0.0,10.0,6.0,0.0,Germany,0,3,20,10,3
1978,11,0,,23.0,0.0,0.0,12.0,0.0,0.0,Germany,0,3,20,10,3
1978,11,0,,28.0,0.0,0.0,13.0,0.0,0.0,Germany,0,3,20,10,3
1978,11,0,,31.0,0.0,0.0,17.0,0.0,0.0,Germany,0,3,20,10,3
1978,11,0,,25.0,0.0,0.0,14.0,0.0,0.0,Germany,0,3,20,10,3
1978,11,0,,19.0,0.0,0.0,7.0,12.0,0.0,Germany,0,3,20,10,3
1978,12,1,,2.0,45.0,2.0,1.0,76.0,7.0,Austria,1,0,1,2,0
1978,12,14,,3.0,32.0,1.0,3.0,36.0,1.0,Austria,1,1,2,2,1
1978,12,11,,12.0,7.0,0.0,4.0,35.0,3.0,Austria,1,1,3,2,1
1978,12,6,,9.0,13.0,0.0,7.0,13.0,0.0,Austria,0,2,4,2,2
1978,12,5,,7.0,16.0,0.0,5.0,16.0,0.0,Austria,0,2,5,2,2
1978,12,21,,18.0,1.0,0.0,12.0,1.0,0.0,Austria,0,2,6,2,2
1978,12,10,,6.0,16.0,0.0,2.0,40.0,1.0,Austria,0,2,7,2,2
1978,12,17,,20.0,0.0,0.0,8.0,12.0,0.0,Austria,0,2,8,2,2
1978,12,26,,25.0,0.0,0.0,14.0,0.0,0.0,Austria,0,2,9,2,2
1978,12,22,,16.0,4.0,0.0,10.0,6.0,0.0,Austria,0,2,10,2,2
1978,12,25,,27.0,0.0,0.0,6.0,14.0,0.0,Austria,0,3,11,2,3
1978,12,19,,34.0,0.0,0.0,16.0,0.0,0.0,Austria,0,3,12,2,3
1978,12,14,,15.0,5.0,0.0,8.0,12.0,0.0,Austria,0,3,13,2,3
1978,12,23,,17.0,2.0,0.0,10.0,6.0,0.0,Austria,0,3,14,2,3
1978,12,3,,26.0,0.0,0.0,15.0,0.0,0.0,Austria,0,3,15,2,3
1978,12,12,,4.0,31.0,3.0,4.0,35.0,3.0,Austria,0,3,16,2,3
1978,12,4,,5.0,31.0,1.0,2.0,40.0,1.0,Austria,0,3,17,2,3
1978,12,9,,13.0,7.0,0.0,3.0,36.0,1.0,Austria,0,3,18,2,3
1978,12,8,,11.0,8.0,0.0,8.0,12.0,0.0,Austria,0,3,19,2,3
1978,12,15,,14.0,5.0,0.0,11.0,5.0,0.0,Austria,0,3,20,2,3
1978,12,16,,10.0,8.0,0.0,9.0,8.0,0.0,Austria,0,3,20,2,3
1978,12,24,,29.0,0.0,0.0,16.0,0.0,0.0,Austria,0,3,20,2,3
1978,12,18,,19.0,1.0,0.0,1.0,76.0,7.0,Austria,0,3,20,2,3
1978,12,20,,32.0,0.0,0.0,8.0,12.0,0.0,Austria,0,3,20,2,3
1978,12,7,,8.0,14.0,0.0,6.0,14.0,0.0,Austria,0,3,20,2,3
1978,12,2,,1.0,54.0,5.0,1.0,76.0,7.0,Austria,0,3,20,2,3
1978,12,0,,31.0,0.0,0.0,17.0,0.0,0.0,Austria,0,3,20,2,3
1978,12,0,,22.0,0.0,0.0,13.0,0.0,0.0,Austria,0,3,20,2,3
1978,12,0,,28.0,0.0,0.0,12.0,1.0,0.0,Austria,0,3,20,2,3
1978,12,0,,41.0,0.0,0.0,13.0,0.0,0.0,Austria,0,3,20,2,3
1978,12,0,,24.0,0.0,0.0,9.0,8.0,0.0,Austria,0,3,20,2,3
1978,13,1,,1.0,63.0,6.0,1.0,85.0,8.0,Netherlands,1,0,1,20,0
1978,13,2,,2.0,51.0,2.0,1.0,85.0,8.0,Netherlands,1,1,2,20,1
1978,13,3,,3.0,35.0,1.0,2.0,44.0,1.0,Netherlands,1,1,3,20,1
1978,13,8,,6.0,19.0,0.0,2.0,44.0,1.0,Netherlands,0,2,4,20,2
1978,13,10,,8.0,15.0,0.0,6.0,15.0,0.0,Netherlands,0,2,5,20,2
1978,13,5,,11.0,8.0,0.0,3.0,36.0,3.0,Netherlands,0,2,6,20,2
1978,13,4,,5.0,31.0,3.0,3.0,36.0,3.0,Netherlands,0,2,7,20,2
1978,13,6,,7.0,16.0,0.0,5.0,16.0,0.0,Netherlands,0,2,8,20,2
1978,13,14,,15.0,5.0,0.0,8.0,12.0,0.0,Netherlands,0,2,9,20,2
1978,13,7,,12.0,8.0,0.0,8.0,12.0,0.0,Netherlands,0,2,10,20,2
1978,13,20,,19.0,1.0,0.0,1.0,85.0,8.0,Netherlands,0,3,11,20,3
1978,13,15,,9.0,14.0,0.0,7.0,14.0,0.0,Netherlands,0,3,12,20,3
1978,13,19,,21.0,0.0,0.0,8.0,12.0,0.0,Netherlands,0,3,13,20,3
1978,13,18,,17.0,2.0,0.0,10.0,6.0,0.0,Netherlands,0,3,14,20,3
1978,13,23,,25.0,0.0,0.0,14.0,0.0,0.0,Netherlands,0,3,15,20,3
1978,13,26,,31.0,0.0,0.0,17.0,0.0,0.0,Netherlands,0,3,16,20,3
1978,13,22,,18.0,1.0,0.0,12.0,1.0,0.0,Netherlands,0,3,17,20,3
1978,13,9,,26.0,0.0,0.0,15.0,0.0,0.0,Netherlands,0,3,18,20,3
1978,13,21,,20.0,0.0,0.0,8.0,12.0,0.0,Netherlands,0,3,19,20,3
1978,13,24,,27.0,0.0,0.0,7.0,14.0,0.0,Netherlands,0,3,20,20,3
1978,13,11,,14.0,5.0,0.0,11.0,5.0,0.0,Netherlands,0,3,20,20,3
1978,13,25,,32.0,0.0,0.0,8.0,12.0,0.0,Netherlands,0,3,20,20,3
1978,13,12,,4.0,32.0,1.0,4.0,36.0,1.0,Netherlands,0,3,20,20,3
1978,13,16,,34.0,0.0,0.0,16.0,0.0,0.0,Netherlands,0,3,20,20,3
1978,13,13,,10.0,8.0,0.0,9.0,8.0,0.0,Netherlands,0,3,20,20,3
1978,13,17,,13.0,7.0,0.0,4.0,36.0,1.0,Netherlands,0,3,20,20,3
1978,13,0,,28.0,0.0,0.0,12.0,1.0,0.0,Netherlands,0,3,20,20,3
1978,13,0,,16.0,4.0,0.0,10.0,6.0,0.0,Netherlands,0,3,20,20,3
1978,13,0,,40.0,0.0,0.0,13.0,0.0,0.0,Netherlands,0,3,20,20,3
